session_id,customer_id,event_time,channel,device,category,campaign,ab_variant,event_type
S0013375,C01018,2025-05-09T08:15:00,social,mobile,apparel,summer_social,control,checkout
S0013375,C01018,2025-05-09T08:20:00,social,mobile,apparel,summer_social,control,purchase
S0013376,C01018,2025-05-19T09:00:00,organic,mobile,sports,seo,control,visit
S0013376,C01018,2025-05-19T09:03:00,organic,mobile,sports,seo,control,product_view
S0013376,C01018,2025-05-19T09:06:00,organic,mobile,sports,seo,control,add_to_cart
S0013377,C01018,2025-06-07T18:00:00,organic,mobile,apparel,seo,control,visit
S0013377,C01018,2025-06-07T18:05:00,organic,mobile,apparel,seo,control,product_view
S0013378,C01018,2025-06-26T16:00:00,paid_search,desktop,apparel,always_on_search,control,visit
S0013378,C01018,2025-06-26T16:05:00,paid_search,desktop,apparel,always_on_search,control,product_view
S0013379,C01018,2025-07-19T14:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0013379,C01018,2025-07-19T14:03:00,paid_search,mobile,sports,always_on_search,control,product_view
S0013379,C01018,2025-07-19T14:10:00,paid_search,mobile,sports,always_on_search,control,add_to_cart
S0013379,C01018,2025-07-19T14:15:00,paid_search,mobile,sports,always_on_search,control,checkout
S0013379,C01018,2025-07-19T14:20:00,paid_search,mobile,sports,always_on_search,control,purchase
S0013380,C01018,2025-07-23T21:00:00,direct,mobile,home,brand_direct,control,visit
S0013380,C01018,2025-07-23T21:03:00,direct,mobile,home,brand_direct,control,product_view
S0013380,C01018,2025-07-23T21:08:00,direct,mobile,home,brand_direct,control,add_to_cart
S0013380,C01018,2025-07-23T21:03:00,direct,mobile,home,brand_direct,control,checkout
S0013380,C01018,2025-07-23T21:20:00,direct,mobile,home,brand_direct,control,purchase
S0013381,C01018,2025-07-01T15:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0013381,C01018,2025-07-01T15:02:00,email,mobile,apparel,crm_lifecycle,control,product_view
S0013381,C01018,2025-07-01T15:08:00,email,mobile,apparel,crm_lifecycle,control,add_to_cart
S0013381,C01018,2025-07-01T15:15:00,email,mobile,apparel,crm_lifecycle,control,checkout
S0013381,C01018,2025-07-01T15:04:00,email,mobile,apparel,crm_lifecycle,control,purchase
S0013382,C01018,2025-07-03T10:00:00,social,mobile,home,summer_social,control,visit
S0013382,C01018,2025-07-03T10:04:00,social,mobile,home,summer_social,control,product_view
S0013382,C01018,2025-07-03T10:10:00,social,mobile,home,summer_social,control,add_to_cart
S0013383,C01018,2025-08-21T18:00:00,direct,mobile,apparel,brand_direct,control,visit
S0013383,C01018,2025-08-21T18:01:00,direct,mobile,apparel,brand_direct,control,product_view
S0013384,C01018,2025-08-17T11:00:00,email,desktop,electronics,crm_lifecycle,control,visit
S0013384,C01018,2025-08-17T11:01:00,email,desktop,electronics,crm_lifecycle,control,product_view
S0013384,C01018,2025-08-17T11:02:00,email,desktop,electronics,crm_lifecycle,control,add_to_cart
S0013384,C01018,2025-08-17T11:09:00,email,desktop,electronics,crm_lifecycle,control,checkout
S0013385,C01018,2025-08-19T18:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0013386,C01018,2025-09-24T12:00:00,paid_search,desktop,apparel,always_on_search,control,visit
S0013386,C01018,2025-09-24T12:01:00,paid_search,desktop,apparel,always_on_search,control,product_view
S0013386,C01018,2025-09-24T12:08:00,paid_search,desktop,apparel,always_on_search,control,add_to_cart
S0013386,C01018,2025-09-24T12:15:00,paid_search,desktop,apparel,always_on_search,control,checkout
S0013386,C01018,2025-09-24T12:04:00,paid_search,desktop,apparel,always_on_search,control,purchase
S0013387,C01018,2025-10-20T09:00:00,social,mobile,apparel,summer_social,control,visit
S0013387,C01018,2025-10-20T09:03:00,social,mobile,apparel,summer_social,control,product_view
S0013387,C01018,2025-10-20T09:02:00,social,mobile,apparel,summer_social,control,add_to_cart
S0013388,C01018,2025-10-17T09:00:00,direct,mobile,home,brand_direct,control,visit
S0013388,C01018,2025-10-17T09:03:00,direct,mobile,home,brand_direct,control,product_view
S0013388,C01018,2025-10-17T09:04:00,direct,mobile,home,brand_direct,control,add_to_cart
S0013388,C01018,2025-10-17T09:06:00,direct,mobile,home,brand_direct,control,checkout
S0013389,C01018,2025-10-27T21:00:00,email,desktop,apparel,crm_lifecycle,control,visit
S0013389,C01018,2025-10-27T21:01:00,email,desktop,apparel,crm_lifecycle,control,product_view
S0013389,C01018,2025-10-27T21:08:00,email,desktop,apparel,crm_lifecycle,control,add_to_cart
S0013390,C01018,2025-11-25T17:00:00,social,mobile,apparel,summer_social,control,visit
S0013390,C01018,2025-11-25T17:04:00,social,mobile,apparel,summer_social,control,product_view
S0013391,C01018,2025-12-15T14:00:00,email,mobile,beauty,crm_lifecycle,control,visit
S0013391,C01018,2025-12-15T14:03:00,email,mobile,beauty,crm_lifecycle,control,product_view
S0013392,C01018,2025-12-18T22:00:00,direct,desktop,apparel,brand_direct,control,visit
S0013392,C01018,2025-12-18T22:01:00,direct,desktop,apparel,brand_direct,control,product_view
S0013392,C01018,2025-12-18T22:10:00,direct,desktop,apparel,brand_direct,control,add_to_cart
S0013393,C01018,2025-12-05T13:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0013393,C01018,2025-12-05T13:05:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0013393,C01018,2025-12-05T13:10:00,email,mobile,electronics,crm_lifecycle,control,add_to_cart
S0013394,C01018,2025-12-04T10:00:00,email,desktop,apparel,crm_lifecycle,control,visit
S0013394,C01018,2025-12-04T10:03:00,email,desktop,apparel,crm_lifecycle,control,product_view
S0013394,C01018,2025-12-04T10:04:00,email,desktop,apparel,crm_lifecycle,control,add_to_cart
S0013394,C01018,2025-12-04T10:03:00,email,desktop,apparel,crm_lifecycle,control,checkout
S0013394,C01018,2025-12-04T10:04:00,email,desktop,apparel,crm_lifecycle,control,purchase
S0013395,C01019,2025-09-05T11:00:00,paid_search,mobile,food,always_on_search,control,visit
S0013396,C01019,2025-09-10T14:00:00,paid_search,mobile,food,always_on_search,control,visit
S0013397,C01019,2025-10-09T09:00:00,direct,mobile,apparel,brand_direct,control,visit
S0013397,C01019,2025-10-09T09:02:00,direct,mobile,apparel,brand_direct,control,product_view
S0013398,C01019,2025-10-26T10:00:00,email,desktop,beauty,crm_lifecycle,control,visit
S0013398,C01019,2025-10-26T10:01:00,email,desktop,beauty,crm_lifecycle,control,product_view
S0013398,C01019,2025-10-26T10:08:00,email,desktop,beauty,crm_lifecycle,control,add_to_cart
S0013399,C01019,2025-11-09T11:00:00,paid_search,tablet,food,always_on_search,control,visit
S0013400,C01019,2025-11-21T21:00:00,organic,mobile,food,seo,control,visit
S0013400,C01019,2025-11-21T21:04:00,organic,mobile,food,seo,control,product_view
S0013400,C01019,2025-11-21T21:08:00,organic,mobile,food,seo,control,add_to_cart
S0013400,C01019,2025-11-21T21:15:00,organic,mobile,food,seo,control,checkout
S0013400,C01019,2025-11-21T21:04:00,organic,mobile,food,seo,control,purchase
S0013401,C01019,2025-12-08T17:00:00,organic,desktop,food,seo,control,visit
S0013401,C01019,2025-12-08T17:05:00,organic,desktop,food,seo,control,product_view
S0013402,C01019,2025-12-24T13:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0013402,C01019,2025-12-24T13:01:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0013402,C01019,2025-12-24T13:04:00,paid_search,mobile,electronics,always_on_search,control,add_to_cart
S0013403,C01019,2025-12-22T22:00:00,affiliate,mobile,sports,partner_cashback,control,visit
S0013403,C01019,2025-12-22T22:02:00,affiliate,mobile,sports,partner_cashback,control,product_view
S0013404,C01019,2025-12-13T20:00:00,affiliate,mobile,sports,partner_cashback,control,visit
S0013404,C01019,2025-12-13T20:04:00,affiliate,mobile,sports,partner_cashback,control,product_view
S0013405,C01020,2025-03-19T11:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0013406,C01020,2025-03-13T12:00:00,paid_search,mobile,apparel,always_on_search,treatment,visit
S0013406,C01020,2025-03-13T12:02:00,paid_search,mobile,apparel,always_on_search,treatment,product_view
S0013407,C01020,2025-03-26T14:00:00,email,mobile,beauty,crm_lifecycle,treatment,visit
S0013407,C01020,2025-03-26T14:01:00,email,mobile,beauty,crm_lifecycle,treatment,product_view
S0013407,C01020,2025-03-26T14:04:00,email,mobile,beauty,crm_lifecycle,treatment,add_to_cart
S0013408,C01020,2025-03-26T10:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0013408,C01020,2025-03-26T10:02:00,affiliate,mobile,home,partner_cashback,treatment,product_view
S0013408,C01020,2025-03-26T10:08:00,affiliate,mobile,home,partner_cashback,treatment,add_to_cart
S0013409,C01020,2025-04-19T16:00:00,direct,mobile,beauty,brand_direct,treatment,visit
S0013409,C01020,2025-04-19T16:05:00,direct,mobile,beauty,brand_direct,treatment,product_view
S0013410,C01020,2025-05-08T14:00:00,direct,mobile,home,brand_direct,treatment,visit
S0013410,C01020,2025-05-08T14:04:00,direct,mobile,home,brand_direct,treatment,product_view
S0013411,C01020,2025-06-07T16:00:00,organic,mobile,home,seo,treatment,visit
S0013412,C01020,2025-10-10T13:00:00,paid_search,mobile,food,always_on_search,treatment,visit
S0013412,C01020,2025-10-10T13:01:00,paid_search,mobile,food,always_on_search,treatment,product_view
S0013413,C01020,2025-11-12T17:00:00,email,mobile,apparel,crm_lifecycle,treatment,visit
S0013414,C01020,2025-12-26T17:00:00,email,desktop,beauty,crm_lifecycle,treatment,visit
S0013414,C01020,2025-12-26T17:05:00,email,desktop,beauty,crm_lifecycle,treatment,product_view
S0013414,C01020,2025-12-26T17:04:00,email,desktop,beauty,crm_lifecycle,treatment,add_to_cart
S0013415,C01021,2025-03-19T08:00:00,email,mobile,home,crm_lifecycle,control,visit
S0013415,C01021,2025-03-19T08:03:00,email,mobile,home,crm_lifecycle,control,product_view
S0013415,C01021,2025-03-19T08:06:00,email,mobile,home,crm_lifecycle,control,add_to_cart
S0013415,C01021,2025-03-19T08:15:00,email,mobile,home,crm_lifecycle,control,checkout
S0013416,C01021,2025-03-16T10:00:00,organic,mobile,home,seo,control,visit
S0013416,C01021,2025-03-16T10:04:00,organic,mobile,home,seo,control,product_view
S0013416,C01021,2025-03-16T10:08:00,organic,mobile,home,seo,control,add_to_cart
S0013417,C01021,2025-03-06T13:00:00,paid_search,mobile,food,always_on_search,control,visit
S0013417,C01021,2025-03-06T13:02:00,paid_search,mobile,food,always_on_search,control,product_view
S0013418,C01021,2025-03-26T13:00:00,affiliate,desktop,home,partner_cashback,control,visit
S0013418,C01021,2025-03-26T13:01:00,affiliate,desktop,home,partner_cashback,control,product_view
S0013419,C01021,2025-03-15T11:00:00,paid_search,mobile,food,always_on_search,control,visit
S0013420,C01021,2025-03-19T09:00:00,social,tablet,sports,summer_social,control,visit
S0013420,C01021,2025-03-19T09:02:00,social,tablet,sports,summer_social,control,product_view
S0013420,C01021,2025-03-19T09:08:00,social,tablet,sports,summer_social,control,add_to_cart
S0013421,C01021,2025-05-24T10:00:00,organic,mobile,electronics,seo,control,visit
S0013421,C01021,2025-05-24T10:01:00,organic,mobile,electronics,seo,control,product_view
S0013422,C01021,2025-05-08T19:00:00,email,desktop,beauty,crm_lifecycle,control,visit
S0013422,C01021,2025-05-08T19:03:00,email,desktop,beauty,crm_lifecycle,control,product_view
S0013422,C01021,2025-05-08T19:06:00,email,desktop,beauty,crm_lifecycle,control,add_to_cart
S0013422,C01021,2025-05-08T19:03:00,email,desktop,beauty,crm_lifecycle,control,checkout
S0013423,C01021,2025-06-25T18:00:00,paid_search,mobile,home,always_on_search,control,visit
S0013423,C01021,2025-06-25T18:05:00,paid_search,mobile,home,always_on_search,control,product_view
S0013424,C01021,2025-06-06T08:00:00,organic,desktop,apparel,seo,control,visit
S0013424,C01021,2025-06-06T08:04:00,organic,desktop,apparel,seo,control,product_view
S0013424,C01021,2025-06-06T08:10:00,organic,desktop,apparel,seo,control,add_to_cart
S0013424,C01021,2025-06-06T08:06:00,organic,desktop,apparel,seo,control,checkout
S0013425,C01021,2025-07-14T08:00:00,affiliate,desktop,food,partner_cashback,control,visit
S0013426,C01021,2025-08-10T21:00:00,organic,mobile,home,seo,control,visit
S0013426,C01021,2025-08-10T21:02:00,organic,mobile,home,seo,control,product_view
S0013426,C01021,2025-08-10T21:10:00,organic,mobile,home,seo,control,add_to_cart
S0013426,C01021,2025-08-10T21:09:00,organic,mobile,home,seo,control,checkout
S0013427,C01021,2025-08-15T08:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0013427,C01021,2025-08-15T08:02:00,email,mobile,sports,crm_lifecycle,control,product_view
S0013428,C01021,2025-09-21T16:00:00,organic,mobile,home,seo,control,visit
S0013428,C01021,2025-09-21T16:04:00,organic,mobile,home,seo,control,product_view
S0013428,C01021,2025-09-21T16:02:00,organic,mobile,home,seo,control,add_to_cart
S0013429,C01021,2025-10-19T08:00:00,social,desktop,home,summer_social,control,visit
S0013429,C01021,2025-10-19T08:05:00,social,desktop,home,summer_social,control,product_view
S0013430,C01021,2025-11-20T17:00:00,affiliate,mobile,apparel,partner_cashback,control,visit
S0013430,C01021,2025-11-20T17:04:00,affiliate,mobile,apparel,partner_cashback,control,product_view
S0013430,C01021,2025-11-20T17:06:00,affiliate,mobile,apparel,partner_cashback,control,add_to_cart
S0013430,C01021,2025-11-20T17:06:00,affiliate,mobile,apparel,partner_cashback,control,checkout
S0013430,C01021,2025-11-20T17:04:00,affiliate,mobile,apparel,partner_cashback,control,purchase
S0013431,C01021,2025-11-17T18:00:00,social,mobile,home,summer_social,control,visit
S0013432,C01021,2025-12-25T16:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0013432,C01021,2025-12-25T16:03:00,email,mobile,apparel,crm_lifecycle,control,product_view
S0013433,C01021,2025-12-14T16:00:00,paid_search,mobile,beauty,always_on_search,control,visit
S0013433,C01021,2025-12-14T16:04:00,paid_search,mobile,beauty,always_on_search,control,product_view
S0013433,C01021,2025-12-14T16:06:00,paid_search,mobile,beauty,always_on_search,control,add_to_cart
S0013433,C01021,2025-12-14T16:03:00,paid_search,mobile,beauty,always_on_search,control,checkout
S0013433,C01021,2025-12-14T16:16:00,paid_search,mobile,beauty,always_on_search,control,purchase
S0013434,C01021,2025-12-02T19:00:00,direct,mobile,apparel,brand_direct,control,visit
S0013434,C01021,2025-12-02T19:03:00,direct,mobile,apparel,brand_direct,control,product_view
S0013434,C01021,2025-12-02T19:08:00,direct,mobile,apparel,brand_direct,control,add_to_cart
S0013434,C01021,2025-12-02T19:12:00,direct,mobile,apparel,brand_direct,control,checkout
S0013434,C01021,2025-12-02T19:08:00,direct,mobile,apparel,brand_direct,control,purchase
S0013435,C01021,2025-12-19T08:00:00,paid_search,tablet,home,always_on_search,control,visit
S0013435,C01021,2025-12-19T08:04:00,paid_search,tablet,home,always_on_search,control,product_view
S0013435,C01021,2025-12-19T08:10:00,paid_search,tablet,home,always_on_search,control,add_to_cart
S0013435,C01021,2025-12-19T08:15:00,paid_search,tablet,home,always_on_search,control,checkout
S0013436,C01022,2025-05-24T19:00:00,social,mobile,food,summer_social,treatment,visit
S0013437,C01022,2025-05-10T17:00:00,organic,mobile,food,seo,treatment,visit
S0013437,C01022,2025-05-10T17:02:00,organic,mobile,food,seo,treatment,product_view
S0013438,C01022,2025-06-27T08:00:00,email,mobile,food,crm_lifecycle,treatment,visit
S0013438,C01022,2025-06-27T08:05:00,email,mobile,food,crm_lifecycle,treatment,product_view
S0013438,C01022,2025-06-27T08:08:00,email,mobile,food,crm_lifecycle,treatment,add_to_cart
S0013438,C01022,2025-06-27T08:03:00,email,mobile,food,crm_lifecycle,treatment,checkout
S0013438,C01022,2025-06-27T08:12:00,email,mobile,food,crm_lifecycle,treatment,purchase
S0013439,C01022,2025-07-17T17:00:00,organic,mobile,food,seo,treatment,visit
S0013439,C01022,2025-07-17T17:04:00,organic,mobile,food,seo,treatment,product_view
S0013440,C01022,2025-07-01T18:00:00,paid_search,desktop,electronics,always_on_search,treatment,visit
S0013440,C01022,2025-07-01T18:05:00,paid_search,desktop,electronics,always_on_search,treatment,product_view
S0013441,C01022,2025-07-05T20:00:00,organic,tablet,apparel,seo,treatment,visit
S0013441,C01022,2025-07-05T20:01:00,organic,tablet,apparel,seo,treatment,product_view
S0013441,C01022,2025-07-05T20:10:00,organic,tablet,apparel,seo,treatment,add_to_cart
S0013441,C01022,2025-07-05T20:06:00,organic,tablet,apparel,seo,treatment,checkout
S0013442,C01022,2025-07-12T17:00:00,social,mobile,food,summer_social,treatment,visit
S0013442,C01022,2025-07-12T17:02:00,social,mobile,food,summer_social,treatment,product_view
S0013442,C01022,2025-07-12T17:08:00,social,mobile,food,summer_social,treatment,add_to_cart
S0013442,C01022,2025-07-12T17:03:00,social,mobile,food,summer_social,treatment,checkout
S0013442,C01022,2025-07-12T17:20:00,social,mobile,food,summer_social,treatment,purchase
S0013443,C01022,2025-07-17T10:00:00,paid_search,desktop,food,always_on_search,treatment,visit
S0013443,C01022,2025-07-17T10:04:00,paid_search,desktop,food,always_on_search,treatment,product_view
S0013444,C01022,2025-08-03T11:00:00,paid_search,mobile,sports,always_on_search,treatment,visit
S0013444,C01022,2025-08-03T11:03:00,paid_search,mobile,sports,always_on_search,treatment,product_view
S0013445,C01022,2025-11-11T15:00:00,email,desktop,food,crm_lifecycle,treatment,visit
S0013445,C01022,2025-11-11T15:02:00,email,desktop,food,crm_lifecycle,treatment,product_view
