order_id,session_id,customer_id,order_date,channel,device,category,campaign,ab_variant,gross_revenue,coupon_spend,net_revenue,gross_margin,returned,base_segment
O0001240,S0013442,C01022,2025-07-12T17:00:00,social,mobile,food,summer_social,treatment,200.4,29.06,171.34,45.11,0,new_or_low
O0001241,S0013449,C01023,2025-08-09T17:00:00,organic,mobile,apparel,seo,control,136.28,10.9,125.38,35.88,0,steady
O0001242,S0013453,C01023,2025-10-06T13:00:00,organic,mobile,electronics,seo,control,328.56,26.29,302.28,97.8,0,steady
O0001243,S0013510,C01027,2025-03-07T14:00:00,paid_search,mobile,apparel,always_on_search,control,375.03,56.25,318.77,84.44,0,deal_seeker
O0001244,S0013513,C01027,2025-03-02T20:00:00,paid_search,mobile,electronics,always_on_search,control,217.92,32.69,185.23,45.72,0,deal_seeker
O0001245,S0013519,C01027,2025-06-19T10:00:00,email,desktop,apparel,crm_lifecycle,control,76.01,11.4,64.61,13.74,0,deal_seeker
O0001246,S0013521,C01027,2025-07-09T15:00:00,direct,desktop,sports,brand_direct,control,319.15,47.87,271.28,73.67,0,deal_seeker
O0001247,S0013531,C01027,2025-10-21T12:00:00,email,mobile,sports,crm_lifecycle,control,382.29,57.34,324.95,86.23,0,deal_seeker
O0001248,S0013536,C01027,2025-12-14T17:00:00,paid_search,desktop,home,always_on_search,control,353.37,53.01,300.36,82.11,0,deal_seeker
O0001249,S0013542,C01028,2025-06-08T16:00:00,email,mobile,home,crm_lifecycle,control,268.4,13.42,254.98,99.09,0,champion
O0001250,S0013553,C01028,2025-10-08T12:00:00,organic,mobile,home,seo,control,417.6,20.88,396.72,158.62,0,champion
O0001251,S0013556,C01028,2025-12-02T15:00:00,organic,desktop,home,seo,control,294.35,14.72,279.63,112.45,0,champion
O0001252,S0013563,C01030,2025-08-17T09:00:00,affiliate,desktop,sports,partner_cashback,treatment,115.73,23.73,92.01,21.68,0,deal_seeker
O0001253,S0013571,C01031,2025-06-02T14:00:00,direct,tablet,home,brand_direct,treatment,170.61,19.62,150.99,47.85,0,steady
O0001254,S0013586,C01032,2025-07-27T22:00:00,organic,tablet,beauty,seo,treatment,159.8,29.56,130.24,32.77,0,deal_seeker
O0001255,S0013596,C01032,2025-12-08T11:00:00,email,desktop,home,crm_lifecycle,treatment,414.91,76.76,338.15,93.06,0,deal_seeker
O0001256,S0013599,C01033,2025-10-25T19:00:00,organic,tablet,electronics,seo,treatment,391.27,33.26,358.01,145.36,0,champion
O0001257,S0013644,C01037,2025-06-22T15:00:00,paid_search,desktop,food,always_on_search,control,369.1,18.45,350.64,142.27,0,champion
O0001258,S0013645,C01037,2025-07-08T16:00:00,organic,mobile,food,seo,control,259.95,13.0,246.96,95.72,0,champion
O0001259,S0013646,C01037,2025-07-08T08:00:00,paid_search,mobile,apparel,always_on_search,control,286.49,14.32,272.16,106.31,0,champion
O0001260,S0013649,C01037,2025-08-14T14:00:00,email,desktop,food,crm_lifecycle,control,205.57,10.28,195.29,77.02,0,champion
O0001261,S0013653,C01037,2025-08-24T09:00:00,social,mobile,food,summer_social,control,331.49,16.57,314.92,124.27,0,champion
O0001262,S0013663,C01037,2025-12-15T11:00:00,paid_search,mobile,food,always_on_search,control,250.93,12.55,238.38,92.12,0,champion
O0001263,S0013677,C01038,2025-11-24T14:00:00,direct,mobile,home,brand_direct,treatment,285.45,32.83,252.62,80.42,0,steady
O0001264,S0013721,C01041,2025-02-01T14:00:00,paid_search,mobile,sports,always_on_search,control,107.65,11.84,95.81,21.7,0,new_or_low
O0001265,S0013739,C01043,2025-09-16T15:00:00,paid_search,desktop,beauty,always_on_search,treatment,185.3,34.28,151.02,38.8,0,deal_seeker
O0001266,S0013747,C01044,2025-07-21T12:00:00,email,mobile,electronics,crm_lifecycle,control,185.21,27.78,157.43,37.65,0,deal_seeker
O0001267,S0013764,C01046,2025-04-21T08:00:00,organic,desktop,home,seo,treatment,282.98,32.54,250.44,82.65,0,steady
O0001268,S0013786,C01047,2025-04-17T11:00:00,organic,desktop,home,seo,control,150.07,22.51,127.56,31.99,0,deal_seeker
O0001269,S0013806,C01048,2025-04-09T18:00:00,email,mobile,sports,crm_lifecycle,treatment,332.45,28.26,304.19,119.76,0,champion
O0001270,S0013814,C01048,2025-06-07T08:00:00,paid_search,mobile,sports,always_on_search,treatment,541.07,45.99,495.08,199.93,0,champion
O0001271,S0013816,C01048,2025-07-06T09:00:00,paid_search,mobile,apparel,always_on_search,treatment,226.53,19.25,207.27,79.05,0,champion
O0001272,S0013817,C01048,2025-07-08T13:00:00,organic,desktop,apparel,seo,treatment,192.56,16.37,176.2,69.0,0,champion
O0001273,S0013821,C01048,2025-08-17T20:00:00,paid_search,desktop,home,always_on_search,treatment,360.67,30.66,330.02,133.61,0,champion
O0001274,S0013823,C01048,2025-08-23T11:00:00,organic,mobile,apparel,seo,treatment,256.71,21.82,234.89,90.66,0,champion
O0001275,S0013824,C01048,2025-08-25T08:00:00,email,desktop,apparel,crm_lifecycle,treatment,370.72,31.51,339.21,137.47,0,champion
O0001276,S0013828,C01048,2025-09-11T21:00:00,paid_search,desktop,apparel,always_on_search,treatment,269.91,22.94,246.97,98.73,1,champion
O0001277,S0013864,C01051,2025-03-21T08:00:00,organic,desktop,electronics,seo,control,323.17,16.16,307.01,123.94,0,champion
O0001278,S0013865,C01051,2025-03-08T19:00:00,social,mobile,home,summer_social,control,446.49,22.32,424.16,170.15,0,champion
O0001279,S0013868,C01051,2025-04-14T14:00:00,paid_search,mobile,electronics,always_on_search,control,399.94,20.0,379.94,151.58,0,champion
O0001280,S0013905,C01054,2025-12-16T20:00:00,organic,mobile,electronics,seo,control,163.06,24.46,138.6,32.19,0,deal_seeker
O0001281,S0013926,C01056,2025-04-18T17:00:00,paid_search,desktop,beauty,always_on_search,treatment,232.83,26.78,206.06,67.12,0,steady
O0001282,S0013951,C01058,2025-02-19T17:00:00,email,desktop,beauty,crm_lifecycle,treatment,287.01,53.1,233.91,62.83,0,deal_seeker
O0001283,S0013965,C01058,2025-10-07T19:00:00,organic,desktop,food,seo,treatment,235.8,43.62,192.17,50.73,1,deal_seeker
O0001284,S0013969,C01058,2025-10-01T17:00:00,email,desktop,electronics,crm_lifecycle,treatment,149.9,27.73,122.17,30.43,0,deal_seeker
O0001285,S0013971,C01059,2025-03-11T17:00:00,social,mobile,sports,summer_social,control,220.16,17.61,202.54,62.89,1,steady
O0001286,S0013995,C01060,2025-11-15T15:00:00,email,mobile,beauty,crm_lifecycle,treatment,344.63,39.63,304.99,98.75,0,steady
O0001287,S0014040,C01065,2025-11-25T10:00:00,direct,desktop,home,brand_direct,treatment,129.05,23.87,105.18,25.5,0,deal_seeker
O0001288,S0014043,C01065,2025-12-18T13:00:00,social,desktop,sports,summer_social,treatment,251.79,46.58,205.21,54.51,0,deal_seeker
O0001289,S0014046,C01067,2025-09-06T08:00:00,affiliate,mobile,beauty,partner_cashback,control,523.87,52.39,471.48,157.02,0,steady
O0001290,S0014049,C01067,2025-10-10T13:00:00,paid_search,mobile,food,always_on_search,control,299.47,23.96,275.52,88.43,0,steady
O0001291,S0014061,C01068,2025-10-26T11:00:00,paid_search,mobile,food,always_on_search,control,311.07,15.55,295.51,116.12,0,champion
O0001292,S0014062,C01068,2025-10-09T17:00:00,organic,mobile,sports,seo,control,338.89,16.94,321.94,127.22,0,champion
O0001293,S0014073,C01069,2025-05-11T18:00:00,paid_search,desktop,sports,always_on_search,treatment,232.11,19.73,212.38,84.2,0,champion
O0001294,S0014077,C01069,2025-07-03T13:00:00,paid_search,mobile,sports,always_on_search,treatment,290.51,24.69,265.82,103.64,0,champion
O0001295,S0014079,C01069,2025-07-05T16:00:00,email,mobile,electronics,crm_lifecycle,treatment,259.87,22.09,237.78,91.87,0,champion
O0001296,S0014086,C01069,2025-09-04T13:00:00,paid_search,mobile,beauty,always_on_search,treatment,451.93,38.41,413.51,165.68,0,champion
O0001297,S0014093,C01069,2025-12-26T12:00:00,paid_search,desktop,food,always_on_search,treatment,256.61,21.81,234.8,93.62,0,champion
O0001298,S0014121,C01070,2025-09-24T13:00:00,social,mobile,apparel,summer_social,treatment,175.42,32.45,142.97,33.46,0,deal_seeker
O0001299,S0014126,C01070,2025-11-26T10:00:00,organic,mobile,food,seo,treatment,151.12,27.96,123.17,27.72,0,deal_seeker
O0001300,S0014133,C01071,2025-04-04T22:00:00,organic,mobile,beauty,seo,control,502.33,25.12,477.22,192.43,0,champion
O0001301,S0014134,C01071,2025-05-07T09:00:00,paid_search,mobile,food,always_on_search,control,343.5,17.18,326.33,129.06,0,champion
O0001302,S0014138,C01071,2025-06-02T08:00:00,social,mobile,home,summer_social,control,402.97,20.15,382.82,152.79,0,champion
O0001303,S0014145,C01071,2025-07-24T10:00:00,email,tablet,beauty,crm_lifecycle,control,352.04,17.6,334.44,135.46,0,champion
O0001304,S0014152,C01071,2025-11-15T20:00:00,affiliate,mobile,apparel,partner_cashback,control,302.61,21.18,281.43,110.2,0,champion
O0001305,S0014157,C01071,2025-11-22T21:00:00,organic,mobile,beauty,seo,control,328.96,16.45,312.51,123.26,0,champion
O0001306,S0014174,C01073,2025-09-08T13:00:00,paid_search,mobile,home,always_on_search,control,133.1,10.65,122.46,34.86,0,steady
O0001307,S0014175,C01073,2025-09-05T12:00:00,paid_search,desktop,electronics,always_on_search,control,237.18,18.97,218.2,71.37,0,steady
O0001308,S0014193,C01075,2025-12-20T13:00:00,organic,desktop,food,seo,control,134.73,10.78,123.95,38.38,0,steady
O0001309,S0014194,C01076,2025-09-22T15:00:00,email,mobile,sports,crm_lifecycle,treatment,171.71,14.59,157.11,57.99,0,champion
O0001310,S0014198,C01076,2025-11-11T19:00:00,social,mobile,electronics,summer_social,treatment,353.45,30.04,323.41,127.83,0,champion
O0001311,S0014201,C01076,2025-12-18T09:00:00,direct,mobile,home,brand_direct,treatment,486.21,41.33,444.88,178.85,0,champion
O0001312,S0014203,C01076,2025-12-06T22:00:00,social,mobile,apparel,summer_social,treatment,391.68,33.29,358.39,142.52,0,champion
O0001313,S0014205,C01077,2025-06-12T10:00:00,organic,mobile,apparel,seo,treatment,149.89,17.24,132.65,38.43,1,steady
O0001314,S0014210,C01077,2025-07-06T13:00:00,organic,mobile,beauty,seo,treatment,171.44,19.72,151.72,45.1,0,steady
O0001315,S0014219,C01078,2025-06-14T16:00:00,email,desktop,electronics,crm_lifecycle,control,487.79,24.39,463.4,189.63,0,champion
O0001316,S0014232,C01078,2025-11-16T12:00:00,social,mobile,electronics,summer_social,control,305.08,15.25,289.83,113.73,0,champion
O0001317,S0014235,C01078,2025-12-18T15:00:00,email,desktop,apparel,crm_lifecycle,control,574.28,28.71,545.57,224.14,0,champion
O0001318,S0014236,C01078,2025-12-16T16:00:00,email,mobile,apparel,crm_lifecycle,control,395.76,19.79,375.97,149.91,0,champion
O0001319,S0014245,C01079,2025-05-20T17:00:00,affiliate,mobile,food,partner_cashback,treatment,402.05,54.28,347.77,113.72,0,steady
O0001320,S0014260,C01079,2025-11-13T15:00:00,organic,mobile,food,seo,treatment,217.89,25.06,192.84,59.49,0,steady
O0001321,S0014266,C01080,2025-07-02T21:00:00,organic,desktop,beauty,seo,treatment,244.77,28.15,216.62,70.82,0,steady
O0001322,S0014308,C01084,2025-03-07T17:00:00,organic,mobile,sports,seo,control,277.14,13.86,263.28,102.58,0,champion
O0001323,S0014316,C01084,2025-06-03T18:00:00,paid_search,mobile,electronics,always_on_search,control,348.71,17.44,331.28,131.14,0,champion
O0001324,S0014329,C01084,2025-11-26T10:00:00,affiliate,mobile,electronics,partner_cashback,control,243.81,17.07,226.74,87.23,0,champion
O0001325,S0014333,C01084,2025-12-18T17:00:00,direct,mobile,home,brand_direct,control,390.75,19.54,371.21,147.91,1,champion
O0001326,S0014338,C01085,2025-08-26T21:00:00,social,desktop,food,summer_social,treatment,441.31,37.51,403.8,164.6,0,champion
O0001327,S0014339,C01085,2025-08-11T21:00:00,social,mobile,apparel,summer_social,treatment,285.94,24.3,261.63,101.88,0,champion
O0001328,S0014340,C01085,2025-08-22T19:00:00,direct,desktop,home,brand_direct,treatment,300.78,25.57,275.22,110.59,0,champion
O0001329,S0014343,C01085,2025-09-11T21:00:00,organic,desktop,home,seo,treatment,441.12,37.5,403.63,164.52,0,champion
O0001330,S0014344,C01085,2025-09-05T14:00:00,social,mobile,food,summer_social,treatment,337.77,28.71,309.06,121.81,0,champion
O0001331,S0014349,C01085,2025-11-25T18:00:00,social,mobile,sports,summer_social,treatment,217.59,18.5,199.09,75.62,0,champion
O0001332,S0014365,C01087,2025-11-13T12:00:00,direct,mobile,food,brand_direct,treatment,204.13,23.48,180.66,55.23,0,steady
O0001333,S0014393,C01089,2025-08-08T09:00:00,paid_search,mobile,sports,always_on_search,control,226.01,18.08,207.93,64.78,0,steady
O0001334,S0014403,C01089,2025-12-10T17:00:00,email,mobile,beauty,crm_lifecycle,control,182.22,14.58,167.64,50.68,0,steady
O0001335,S0014406,C01090,2025-02-11T10:00:00,organic,mobile,food,seo,treatment,225.41,41.7,183.71,45.28,0,deal_seeker
O0001336,S0014431,C01090,2025-12-23T18:00:00,organic,mobile,food,seo,treatment,106.96,19.79,87.17,17.28,0,deal_seeker
O0001337,S0014455,C01093,2025-06-08T20:00:00,social,desktop,home,summer_social,treatment,124.31,14.3,110.01,33.5,0,steady
O0001338,S0014462,C01093,2025-09-18T21:00:00,affiliate,desktop,home,partner_cashback,treatment,198.52,26.8,171.72,55.1,0,steady
O0001339,S0014468,C01094,2025-08-08T17:00:00,organic,desktop,sports,seo,treatment,119.09,13.7,105.4,31.89,0,steady
O0001340,S0014480,C01095,2025-07-11T10:00:00,paid_search,desktop,food,always_on_search,control,233.59,18.69,214.9,70.22,0,steady
O0001341,S0014504,C01096,2025-04-23T16:00:00,email,mobile,beauty,crm_lifecycle,treatment,91.72,10.55,81.17,20.41,0,steady
O0001342,S0014508,C01096,2025-08-06T21:00:00,affiliate,mobile,sports,partner_cashback,treatment,138.92,18.75,120.16,34.06,0,steady
O0001343,S0014531,C01098,2025-11-11T18:00:00,social,mobile,food,summer_social,treatment,248.15,21.09,227.06,87.36,0,champion
O0001344,S0014539,C01099,2025-11-21T09:00:00,paid_search,desktop,sports,always_on_search,treatment,153.16,22.21,130.95,35.6,0,new_or_low
O0001345,S0014542,C01100,2025-05-14T21:00:00,paid_search,tablet,beauty,always_on_search,treatment,373.76,31.77,341.99,138.64,0,champion
O0001346,S0014544,C01100,2025-06-22T21:00:00,paid_search,desktop,sports,always_on_search,treatment,309.48,26.31,283.17,113.93,0,champion
O0001347,S0014545,C01100,2025-06-04T19:00:00,paid_search,mobile,electronics,always_on_search,treatment,165.49,14.07,151.42,55.6,0,champion
O0001348,S0014551,C01100,2025-10-11T11:00:00,organic,tablet,beauty,seo,treatment,386.94,32.89,354.05,143.7,0,champion
O0001349,S0014554,C01100,2025-10-25T11:00:00,email,mobile,electronics,crm_lifecycle,treatment,299.58,25.46,274.11,107.13,0,champion
O0001350,S0014556,C01100,2025-10-16T15:00:00,affiliate,tablet,home,partner_cashback,treatment,483.04,50.72,432.32,176.58,0,champion
O0001351,S0014557,C01100,2025-11-07T18:00:00,social,desktop,sports,summer_social,treatment,492.48,41.86,450.62,184.26,0,champion
O0001352,S0014558,C01100,2025-12-04T14:00:00,email,mobile,electronics,crm_lifecycle,treatment,245.35,20.85,224.49,86.29,0,champion
O0001353,S0014561,C01101,2025-01-16T19:00:00,affiliate,tablet,apparel,partner_cashback,treatment,237.89,48.77,189.12,49.84,0,deal_seeker
O0001354,S0014566,C01101,2025-02-15T15:00:00,direct,mobile,apparel,brand_direct,treatment,183.83,34.01,149.82,35.45,0,deal_seeker
O0001355,S0014568,C01101,2025-03-07T22:00:00,email,desktop,apparel,crm_lifecycle,treatment,201.76,37.33,164.44,42.69,0,deal_seeker
O0001356,S0014569,C01101,2025-03-14T14:00:00,affiliate,desktop,sports,partner_cashback,treatment,136.8,28.04,108.75,26.54,0,deal_seeker
O0001357,S0014580,C01101,2025-10-16T14:00:00,paid_search,mobile,apparel,always_on_search,treatment,312.7,57.85,254.85,65.91,0,deal_seeker
O0001358,S0014630,C01105,2025-10-15T12:00:00,social,mobile,food,summer_social,control,260.92,39.14,221.78,56.32,0,deal_seeker
O0001359,S0014635,C01106,2025-03-27T10:00:00,direct,mobile,sports,brand_direct,control,116.47,17.47,99.0,20.71,0,deal_seeker
O0001360,S0014638,C01106,2025-04-26T11:00:00,email,tablet,apparel,crm_lifecycle,control,208.97,31.35,177.63,46.51,0,deal_seeker
O0001361,S0014657,C01107,2025-01-27T14:00:00,affiliate,mobile,sports,partner_cashback,control,299.93,29.99,269.94,86.48,0,steady
O0001362,S0014677,C01107,2025-09-24T10:00:00,paid_search,mobile,food,always_on_search,control,227.47,18.2,209.27,65.25,0,steady
O0001363,S0014680,C01108,2025-05-14T11:00:00,social,mobile,electronics,summer_social,treatment,797.47,67.78,729.68,298.47,0,champion
O0001364,S0014683,C01108,2025-06-04T19:00:00,paid_search,mobile,beauty,always_on_search,treatment,364.1,30.95,333.15,131.92,0,champion
O0001365,S0014685,C01108,2025-07-13T16:00:00,organic,mobile,sports,seo,treatment,185.46,15.76,169.7,63.27,0,champion
O0001366,S0014693,C01108,2025-11-21T17:00:00,paid_search,mobile,home,always_on_search,treatment,260.27,22.12,238.15,92.02,0,champion
O0001367,S0014695,C01108,2025-11-12T10:00:00,organic,mobile,electronics,seo,treatment,393.98,33.49,360.49,143.4,0,champion
O0001368,S0014703,C01109,2025-12-12T21:00:00,social,tablet,apparel,summer_social,control,248.26,37.24,211.02,56.2,0,deal_seeker
O0001369,S0014708,C01110,2025-06-11T15:00:00,paid_search,desktop,electronics,always_on_search,control,173.07,13.85,159.22,50.73,0,steady
O0001370,S0014740,C01114,2025-07-20T22:00:00,organic,mobile,food,seo,treatment,202.76,37.51,165.25,39.92,0,deal_seeker
O0001371,S0014818,C01119,2025-11-23T08:00:00,organic,desktop,beauty,seo,control,280.19,22.42,257.78,85.22,0,steady
O0001372,S0014847,C01122,2025-07-15T16:00:00,email,mobile,beauty,crm_lifecycle,treatment,337.91,28.72,309.19,121.86,0,champion
O0001373,S0014854,C01122,2025-08-04T14:00:00,organic,mobile,beauty,seo,treatment,550.35,46.78,503.57,203.5,0,champion
O0001374,S0014858,C01122,2025-09-09T13:00:00,organic,tablet,beauty,seo,treatment,413.45,35.14,378.31,153.89,0,champion
O0001375,S0014863,C01122,2025-12-08T17:00:00,social,tablet,home,summer_social,treatment,455.11,38.68,416.43,169.9,0,champion
O0001376,S0014865,C01122,2025-12-13T13:00:00,social,desktop,sports,summer_social,treatment,599.04,50.92,548.12,225.21,0,champion
O0001377,S0014898,C01125,2025-11-04T16:00:00,paid_search,mobile,beauty,always_on_search,control,117.25,9.38,107.87,29.75,0,steady
O0001378,S0014908,C01126,2025-08-25T21:00:00,email,mobile,sports,crm_lifecycle,control,347.82,17.39,330.43,130.78,0,champion
O0001379,S0014928,C01127,2025-07-03T12:00:00,organic,mobile,home,seo,treatment,209.52,24.09,185.42,56.9,0,steady
O0001380,S0014967,C01129,2025-07-09T10:00:00,affiliate,mobile,food,partner_cashback,treatment,129.95,26.64,103.31,21.96,0,deal_seeker
O0001381,S0014974,C01130,2025-08-17T16:00:00,direct,mobile,beauty,brand_direct,treatment,415.79,47.82,367.97,120.79,0,steady
O0001382,S0014988,C01131,2025-10-04T09:00:00,email,desktop,home,crm_lifecycle,control,249.5,27.44,222.05,63.84,0,new_or_low
O0001383,S0015021,C01136,2025-12-17T15:00:00,direct,mobile,sports,brand_direct,control,278.07,13.9,264.16,102.95,0,champion
O0001384,S0015027,C01137,2025-08-11T08:00:00,organic,mobile,beauty,seo,treatment,56.78,10.5,46.27,5.42,0,deal_seeker
O0001385,S0015036,C01138,2025-09-19T09:00:00,email,desktop,beauty,crm_lifecycle,treatment,263.99,48.84,215.15,57.39,0,deal_seeker
O0001386,S0015074,C01140,2025-12-07T19:00:00,direct,mobile,electronics,brand_direct,treatment,189.57,21.8,167.77,50.72,1,steady
O0001387,S0015087,C01141,2025-07-27T09:00:00,paid_search,mobile,sports,always_on_search,control,128.01,10.24,117.77,33.22,0,steady
O0001388,S0015107,C01144,2025-04-11T22:00:00,organic,mobile,apparel,seo,treatment,323.54,27.5,296.04,116.34,0,champion
O0001389,S0015110,C01144,2025-05-19T15:00:00,paid_search,desktop,electronics,always_on_search,treatment,696.07,59.17,636.9,262.5,1,champion
O0001390,S0015111,C01144,2025-05-20T21:00:00,paid_search,mobile,apparel,always_on_search,treatment,438.2,37.25,400.95,160.4,0,champion
